provider_id,PotentialFraud,category_id
1053362,0,Provider
1051412,0,Provider
1053220,0,Provider
1053095,0,Provider
1053182,0,Provider
1053474,0,Provider
1053564,0,Provider
1051206,0,Provider
1056496,0,Provider
1053354,0,Provider
1054481,0,Provider
1057727,0,Provider
1052415,0,Provider
1051823,0,Provider
1053659,0,Provider
1054202,0,Provider
1057671,0,Provider
1056511,0,Provider
1053496,0,Provider
1052408,0,Provider
1056734,0,Provider
1056717,0,Provider
1051878,0,Provider
1051392,0,Provider
1055606,0,Provider
1057284,1,Provider
1054459,0,Provider
1056171,0,Provider
1052728,0,Provider
1051906,0,Provider
1055953,0,Provider
1055691,0,Provider
1055750,0,Provider
1052891,0,Provider
1057041,0,Provider
1055409,0,Provider
1055588,0,Provider
1052627,0,Provider
1053952,0,Provider
1051784,0,Provider
1055964,0,Provider
1051564,0,Provider
1055506,1,Provider
1053069,0,Provider
1055149,0,Provider
1051721,0,Provider
1051096,0,Provider
1054496,0,Provider
1056533,0,Provider
1051558,0,Provider
1052610,0,Provider
1056309,0,Provider
1055570,0,Provider
1052918,0,Provider
1057367,0,Provider
1053176,0,Provider
1057720,0,Provider
1052681,0,Provider
1053128,0,Provider
1051477,0,Provider
1051640,0,Provider
1052721,0,Provider
1055678,0,Provider
1052380,0,Provider
1053530,0,Provider
1057475,0,Provider
1051820,0,Provider
1057375,0,Provider
1057378,0,Provider
1051755,0,Provider
1053745,0,Provider
1054718,1,Provider
1057680,0,Provider
1055813,0,Provider
1051674,0,Provider
1056037,0,Provider
1056052,0,Provider
1057203,0,Provider
1053850,0,Provider
1056364,0,Provider
1052473,0,Provider
1056366,0,Provider
1055136,0,Provider
1052668,0,Provider
1051692,0,Provider
1055804,0,Provider
1052771,0,Provider
1051078,0,Provider
1055035,0,Provider
1054656,0,Provider
1055812,1,Provider
1054616,0,Provider
1055928,0,Provider
1052218,0,Provider
1053840,0,Provider
1055583,0,Provider
1055379,0,Provider
1052752,0,Provider
1053143,0,Provider
1052248,0,Provider
1057487,0,Provider
1057105,0,Provider
1054162,0,Provider
1057704,0,Provider
1056990,0,Provider
1054599,0,Provider
1056519,0,Provider
1055395,0,Provider
1054185,0,Provider
1056158,0,Provider
1052993,0,Provider
1056887,0,Provider
1052544,0,Provider
1052751,0,Provider
1055123,0,Provider
1057567,0,Provider
1054865,0,Provider
1053551,0,Provider
1054760,0,Provider
1056321,0,Provider
1052622,0,Provider
1053379,1,Provider
1054666,0,Provider
1051918,0,Provider
1055925,0,Provider
1055991,0,Provider
1056691,0,Provider
1056728,0,Provider
1054836,0,Provider
1051618,0,Provider
1057145,0,Provider
1051306,0,Provider
1055619,0,Provider
1051328,0,Provider
1053153,0,Provider
1057546,0,Provider
1053223,0,Provider
1056016,0,Provider
1054352,0,Provider
1053148,0,Provider
1057308,0,Provider
1051207,0,Provider
1055140,0,Provider
1055639,0,Provider
1051582,0,Provider
1057270,0,Provider
1051702,0,Provider
1051215,0,Provider
1057054,0,Provider
1056080,0,Provider
1054483,0,Provider
1054490,0,Provider
1051511,0,Provider
1053075,0,Provider
1053475,0,Provider
1054040,0,Provider
1056314,0,Provider
1053835,0,Provider
1052747,0,Provider
1052774,0,Provider
1053314,0,Provider
1053344,0,Provider
1054601,0,Provider
1056850,0,Provider
1057058,0,Provider
1056846,0,Provider
1055306,0,Provider
1056220,0,Provider
1052764,0,Provider
1053163,0,Provider
1054509,0,Provider
1054505,1,Provider
1056884,0,Provider
1052102,0,Provider
1051585,0,Provider
1056571,0,Provider
1056886,0,Provider
1053721,0,Provider
1056094,0,Provider
1052535,0,Provider
1054480,0,Provider
1051526,0,Provider
1053502,0,Provider
1054624,0,Provider
1053207,0,Provider
1053926,0,Provider
1055292,0,Provider
1052833,0,Provider
1057355,0,Provider
1051057,0,Provider
1053380,0,Provider
1053860,0,Provider
1057736,0,Provider
1057516,0,Provider
1053334,0,Provider
1056217,0,Provider
1055404,0,Provider
1051016,0,Provider
1055419,0,Provider
1052855,0,Provider
1057289,0,Provider
1054863,0,Provider
1052189,0,Provider
1056177,0,Provider
1056194,0,Provider
1056933,0,Provider
1056947,0,Provider
1054149,1,Provider
1052185,0,Provider
1056189,0,Provider
1053237,0,Provider
1054903,0,Provider
1055573,0,Provider
1053290,0,Provider
1056093,0,Provider
1051966,0,Provider
1051995,0,Provider
1054457,0,Provider
1056282,0,Provider
1053427,0,Provider
1051234,0,Provider
1056290,0,Provider
1056831,0,Provider
1054608,0,Provider
1053254,0,Provider
1054164,0,Provider
1056101,0,Provider
1053865,0,Provider
1055772,0,Provider
1051309,0,Provider
1056130,0,Provider
1053249,0,Provider
1052075,0,Provider
1053553,0,Provider
1055699,0,Provider
1051226,0,Provider
1056317,0,Provider
1057669,0,Provider
1053545,0,Provider
1056498,0,Provider
1053476,0,Provider
1051720,0,Provider
1053516,0,Provider
1055137,0,Provider
1051769,0,Provider
1052024,0,Provider
1057069,0,Provider
1057755,0,Provider
1052766,0,Provider
1052696,0,Provider
1052796,0,Provider
1054528,0,Provider
1054132,0,Provider
1056126,0,Provider
1051655,0,Provider
1057662,0,Provider
1056894,0,Provider
1051719,0,Provider
1054026,0,Provider
1051952,0,Provider
1057290,0,Provider
1052615,0,Provider
1056227,0,Provider
1055124,0,Provider
1055634,0,Provider
1052292,1,Provider
1053375,0,Provider
1053480,0,Provider
1054289,0,Provider
1051767,0,Provider
1053017,0,Provider
1051102,0,Provider
1054629,0,Provider
1053037,0,Provider
1054625,0,Provider
1056153,0,Provider
1053393,0,Provider
1051642,0,Provider
1057248,0,Provider
1051588,0,Provider
1051822,0,Provider
1054469,0,Provider
1053360,0,Provider
1054044,0,Provider
1053563,0,Provider
1055141,0,Provider
1055157,0,Provider
1056214,0,Provider
1051135,0,Provider
1057291,0,Provider
1056860,0,Provider
1056906,0,Provider
1055906,0,Provider
1057570,0,Provider
1052350,0,Provider
1054805,0,Provider
1052263,0,Provider
1052790,0,Provider
1057588,0,Provider
1055486,0,Provider
1051896,0,Provider
1056274,0,Provider
1054145,0,Provider
1052911,0,Provider
1052378,0,Provider
1056476,0,Provider
1054827,0,Provider
1054870,0,Provider
1055540,0,Provider
1052273,0,Provider
1051055,0,Provider
1056843,0,Provider
1055806,0,Provider
1056262,0,Provider
1054803,0,Provider
1052127,0,Provider
1053766,0,Provider
1057676,0,Provider
1057550,0,Provider
1053315,0,Provider
1055702,0,Provider
1054288,0,Provider
1056344,0,Provider
1056122,0,Provider
1055668,0,Provider
1056904,0,Provider
1053072,0,Provider
1054439,0,Provider
1055794,0,Provider
1053107,0,Provider
1053467,0,Provider
1051733,0,Provider
1053572,0,Provider
1054263,0,Provider
1052204,0,Provider
1056548,0,Provider
1053723,0,Provider
1056354,0,Provider
1052653,0,Provider
1051186,0,Provider
1051993,0,Provider
1056524,0,Provider
1056340,0,Provider
1056973,0,Provider
1056868,0,Provider
1053453,0,Provider
1051901,0,Provider
1057561,0,Provider
1056395,0,Provider
1057682,0,Provider
1057074,0,Provider
1055160,0,Provider
1055092,0,Provider
1052626,0,Provider
1052732,0,Provider
1053139,0,Provider
1056864,0,Provider
1057020,0,Provider
1054524,0,Provider
1057381,0,Provider
1051442,0,Provider
1055641,0,Provider
1055874,0,Provider
1053351,0,Provider
1054011,0,Provider
1051679,0,Provider
1057499,0,Provider
1056708,0,Provider
1052810,0,Provider
1054014,0,Provider
1057388,0,Provider
1053751,0,Provider
1053879,0,Provider
1052773,0,Provider
1057299,0,Provider
1052295,0,Provider
1053885,0,Provider
1057735,0,Provider
1054183,0,Provider
1056388,0,Provider
1057696,0,Provider
1053949,0,Provider
1057633,0,Provider
1055342,0,Provider
1054536,0,Provider
1054012,0,Provider
1053087,0,Provider
1057438,0,Provider
1053085,0,Provider
1054871,0,Provider
1054197,0,Provider
1052579,0,Provider
1055423,0,Provider
1054589,0,Provider
1055624,0,Provider
1052257,0,Provider
1057450,0,Provider
1054435,0,Provider
1056047,0,Provider
1057471,0,Provider
1054233,0,Provider
1051104,0,Provider
1053305,0,Provider
1055877,0,Provider
1056119,0,Provider
1052547,0,Provider
1052806,0,Provider
1054119,0,Provider
1057619,0,Provider
1052238,0,Provider
1053683,0,Provider
1055989,0,Provider
1054179,0,Provider
1053204,0,Provider
1054425,0,Provider
1055425,0,Provider
1057363,0,Provider
1053180,0,Provider
1051166,0,Provider
1057067,0,Provider
1056398,0,Provider
1057147,0,Provider
1053398,0,Provider
1051724,0,Provider
1054597,0,Provider
1054824,0,Provider
1053645,0,Provider
1057472,0,Provider
1052604,0,Provider
1054606,0,Provider
1055581,0,Provider
1051654,0,Provider
1057444,0,Provider
1051830,0,Provider
1057398,0,Provider
1056660,0,Provider
1054546,0,Provider
1054622,0,Provider
1054633,0,Provider
1052643,0,Provider
1052758,0,Provider
1053701,0,Provider
1052201,0,Provider
1054184,0,Provider
1055382,0,Provider
1057141,0,Provider
1054355,0,Provider
1056083,0,Provider
1054028,0,Provider
1053119,1,Provider
1052801,0,Provider
1056926,0,Provider
1057740,0,Provider
1055783,0,Provider
1054995,0,Provider
1056903,0,Provider
1052803,0,Provider
1054581,0,Provider
1054628,0,Provider
1057752,0,Provider
1053631,0,Provider
1051630,0,Provider
1052195,1,Provider
1051660,0,Provider
1057468,0,Provider
1051628,0,Provider
1057089,0,Provider
1057132,0,Provider
1051316,0,Provider
1054146,0,Provider
1052695,0,Provider
1053582,0,Provider
1056328,0,Provider
1054638,0,Provider
1051198,0,Provider
1053587,0,Provider
1055411,0,Provider
1051587,0,Provider
1057327,0,Provider
1057401,0,Provider
1055586,0,Provider
1055040,0,Provider
1056004,0,Provider
1053485,0,Provider
1056909,0,Provider
1051599,0,Provider
1052686,0,Provider
1052925,0,Provider
1053735,0,Provider
1051358,0,Provider
1053479,0,Provider
1055683,0,Provider
1053358,0,Provider
1055471,0,Provider
1054544,0,Provider
1055919,0,Provider
1051478,0,Provider
1056084,0,Provider
1052445,1,Provider
1052744,0,Provider
1055790,0,Provider
1057391,0,Provider
1053411,0,Provider
1056958,0,Provider
1053503,0,Provider
1056196,0,Provider
1053642,0,Provider
1052770,0,Provider
1052792,0,Provider
1057373,0,Provider
1057623,0,Provider
1054357,0,Provider
1056854,0,Provider
1054587,0,Provider
1054205,0,Provider
1054501,0,Provider
1054160,0,Provider
1051806,0,Provider
1056851,0,Provider
1054674,0,Provider
1053515,0,Provider
1056252,0,Provider
1054290,0,Provider
1051218,0,Provider
1053741,0,Provider
1052289,0,Provider
1051890,0,Provider
1051043,0,Provider
1052756,0,Provider
1056797,0,Provider
1056514,0,Provider
1054519,0,Provider
1053596,0,Provider
1053157,0,Provider
1055809,0,Provider
1055076,0,Provider
1055118,0,Provider
1053217,0,Provider
1051657,0,Provider
1057277,0,Provider
1053646,0,Provider
1055859,0,Provider
1054009,0,Provider
1055785,0,Provider
1053908,0,Provider
1054300,0,Provider
1057075,0,Provider
1053027,0,Provider
1056124,0,Provider
1054422,0,Provider
1056301,0,Provider
1054789,0,Provider
1051211,0,Provider
1057678,0,Provider
1054128,0,Provider
1053724,0,Provider
1054116,0,Provider
1052471,0,Provider
1056206,0,Provider
1056363,0,Provider
1054615,0,Provider
1051115,0,Provider
1056370,0,Provider
1051238,0,Provider
1055291,0,Provider
1057115,0,Provider
1057119,0,Provider
1056139,0,Provider
1054614,0,Provider
1056914,0,Provider
1056075,0,Provider
1052446,0,Provider
1057575,0,Provider
1053183,0,Provider
1051334,0,Provider
1052235,0,Provider
1054301,0,Provider
1051330,0,Provider
1055749,0,Provider
1056324,0,Provider
1055782,0,Provider
1054148,0,Provider
1056090,0,Provider
1051664,0,Provider
1055130,0,Provider
1057552,0,Provider
1055584,0,Provider
1056304,0,Provider
1053191,0,Provider
1055776,0,Provider
1057724,0,Provider
1054712,0,Provider
1052976,0,Provider
1052978,0,Provider
1054282,0,Provider
1056820,0,Provider
1056954,0,Provider
1057161,0,Provider
1053172,0,Provider
1052206,0,Provider
1052799,0,Provider
1053373,0,Provider
1056193,0,Provider
1057632,0,Provider
1054497,0,Provider
1054191,0,Provider
1054678,0,Provider
1056316,0,Provider
1056341,0,Provider
1057599,0,Provider
1051913,0,Provider
1055777,0,Provider
1054530,0,Provider
1057560,0,Provider
1053666,0,Provider
1053602,0,Provider
1054579,0,Provider
1057094,0,Provider
1054893,0,Provider
1055564,0,Provider
1057721,0,Provider
1053521,0,Provider
1054621,0,Provider
1056518,0,Provider
1056477,0,Provider
1054876,1,Provider
1056165,0,Provider
1057078,0,Provider
1052841,0,Provider
1056337,0,Provider
1053099,0,Provider
1051205,0,Provider
1052944,0,Provider
1051607,0,Provider
1053600,0,Provider
1052196,0,Provider
1053980,0,Provider
1052596,0,Provider
1051745,0,Provider
1057660,0,Provider
1052674,0,Provider
1052464,0,Provider
1051816,0,Provider
1054115,0,Provider
1054167,0,Provider
1056878,0,Provider
1054441,0,Provider
1055602,0,Provider
1051658,0,Provider
1054500,0,Provider
1051798,0,Provider
1051380,0,Provider
1051810,0,Provider
1053211,0,Provider
1053426,0,Provider
1057700,0,Provider
1056966,0,Provider
1052808,0,Provider
1056293,0,Provider
1056976,0,Provider
1057742,0,Provider
1052526,0,Provider
1051813,0,Provider
1052286,0,Provider
1054473,0,Provider
1052453,0,Provider
1053861,0,Provider
1057091,0,Provider
1056586,0,Provider
1056202,0,Provider
1053924,0,Provider
1053843,0,Provider
1051831,0,Provider
1054794,0,Provider
1054502,0,Provider
1055286,0,Provider
1051465,0,Provider
1053970,0,Provider
1055398,0,Provider
1051666,0,Provider
1053999,0,Provider
1055355,0,Provider
1053291,0,Provider
1055348,0,Provider
1055089,0,Provider
1053818,0,Provider
1055603,0,Provider
1052482,0,Provider
1056549,0,Provider
1051888,0,Provider
1052551,0,Provider
1052672,0,Provider
1052607,0,Provider
1056393,0,Provider
1051228,0,Provider
1052754,0,Provider
1054039,0,Provider
1054520,0,Provider
1052961,0,Provider
1051569,0,Provider
1051803,0,Provider
1056910,0,Provider
1054280,0,Provider
1056302,0,Provider
1051120,0,Provider
1055305,0,Provider
1053561,0,Provider
1055760,0,Provider
1055126,0,Provider
1056531,0,Provider
1052767,0,Provider
1052952,0,Provider
1054849,0,Provider
1054711,0,Provider
1051631,0,Provider
1051295,0,Provider
1057140,0,Provider
1057612,0,Provider
1057609,0,Provider
1053196,0,Provider
1055156,0,Provider
1056699,0,Provider
1056038,0,Provider
1051075,0,Provider
1052586,0,Provider
1057753,0,Provider
1054043,0,Provider
1056853,0,Provider
1051892,0,Provider
1051688,0,Provider
1051774,0,Provider
1055661,0,Provider
1054125,0,Provider
1055161,0,Provider
1055787,0,Provider
1051557,0,Provider
1052970,0,Provider
1056662,0,Provider
1052293,0,Provider
1054053,0,Provider
1054307,0,Provider
1054188,0,Provider
1055613,0,Provider
1053501,0,Provider
1054262,0,Provider
1055131,0,Provider
1051978,0,Provider
1054123,0,Provider
1053513,0,Provider
1051735,0,Provider
1053539,0,Provider
1051744,0,Provider
1053197,0,Provider
1055527,0,Provider
1055793,0,Provider
1055418,0,Provider
1055766,0,Provider
1055610,0,Provider
1053667,0,Provider
1051570,0,Provider
1053566,0,Provider
1056342,0,Provider
1055744,0,Provider
1057298,0,Provider
1054186,0,Provider
1053198,0,Provider
1056780,0,Provider
1057039,0,Provider
1056694,0,Provider
1057692,0,Provider
1051887,0,Provider
1051288,0,Provider
1051925,0,Provider
1054818,0,Provider
1056633,0,Provider
1052966,0,Provider
1054124,0,Provider
1054463,0,Provider
1054201,0,Provider
1051638,0,Provider
1054810,0,Provider
1056310,0,Provider
1053517,0,Provider
1055830,0,Provider
1053472,0,Provider
1053206,0,Provider
1057374,0,Provider
1053355,0,Provider
1054793,0,Provider
1053158,0,Provider
1054046,0,Provider
1055862,0,Provider
1053559,0,Provider
1051098,0,Provider
1051409,0,Provider
1053350,0,Provider
1057252,0,Provider
1055622,0,Provider
1056087,0,Provider
1056283,0,Provider
1051778,0,Provider
1051248,0,Provider
1057690,0,Provider
1056540,0,Provider
1056912,0,Provider
1052231,0,Provider
1053014,0,Provider
1056289,0,Provider
1054673,0,Provider
1055765,0,Provider
1054082,0,Provider
1053079,0,Provider
1053734,0,Provider
1056120,0,Provider
1056673,0,Provider
1056267,0,Provider
1057699,0,Provider
1054553,0,Provider
1055133,0,Provider
1052769,0,Provider
1057076,0,Provider
1056712,0,Provider
1056050,0,Provider
1057645,0,Provider
1054054,0,Provider
1056373,0,Provider
1055497,0,Provider
1051706,0,Provider
1051981,0,Provider
1055077,0,Provider
1056944,0,Provider
1057084,0,Provider
1053341,0,Provider
1056891,0,Provider
1051815,0,Provider
1054867,0,Provider
1054436,0,Provider
1057264,0,Provider
1051132,0,Provider
1052671,0,Provider
1055117,0,Provider
1053310,0,Provider
1057392,0,Provider
1057389,0,Provider
1052221,0,Provider
1056681,0,Provider
1056768,0,Provider
1055494,0,Provider
1055587,0,Provider
1051708,0,Provider
1052785,0,Provider
1054182,0,Provider
1051136,0,Provider
1053473,0,Provider
1053568,0,Provider
1051833,0,Provider
1052693,0,Provider
1053619,0,Provider
1053091,0,Provider
1056067,0,Provider
1054113,0,Provider
1052485,0,Provider
1053357,0,Provider
1054178,0,Provider
1053812,0,Provider
1052082,0,Provider
1055607,0,Provider
1055106,0,Provider
1057130,0,Provider
1056091,0,Provider
1053548,0,Provider
1052794,0,Provider
1056836,0,Provider
1052797,0,Provider
1052800,0,Provider
1051325,0,Provider
1056830,0,Provider
1052577,0,Provider
1056986,0,Provider
1055648,0,Provider
1056078,0,Provider
1055430,1,Provider
1054050,0,Provider
1051093,0,Provider
1052694,0,Provider
1051977,0,Provider
1053555,0,Provider
1051805,1,Provider
1054302,0,Provider
1057077,0,Provider
1055767,0,Provider
1051750,0,Provider
1053214,0,Provider
1053656,0,Provider
1056834,0,Provider
1057273,0,Provider
1056880,0,Provider
1051500,0,Provider
1056522,0,Provider
1055706,0,Provider
1054135,0,Provider
1053086,0,Provider
1055721,0,Provider
1053678,0,Provider
1053062,0,Provider
1052777,0,Provider
1054431,0,Provider
1055144,0,Provider
1055646,0,Provider
1057762,0,Provider
1051577,0,Provider
1056855,0,Provider
1054051,0,Provider
1051799,0,Provider
1056739,0,Provider
1056771,0,Provider
1053507,0,Provider
1053083,0,Provider
1051221,0,Provider
1054864,0,Provider
1051592,0,Provider
1057246,0,Provider
1053996,0,Provider
1056965,0,Provider
1056377,0,Provider
1057087,0,Provider
1053175,0,Provider
1051812,0,Provider
1055600,0,Provider
1051819,0,Provider
1055886,0,Provider
1056900,0,Provider
1053591,0,Provider
1052954,0,Provider
1054522,0,Provider
1053554,0,Provider
1054177,0,Provider
1055665,0,Provider
1051786,0,Provider
1053240,0,Provider
1054499,0,Provider
1052463,0,Provider
1052174,0,Provider
1051354,0,Provider
1055428,0,Provider
1052462,0,Provider
1056920,0,Provider
1056313,0,Provider
1055538,0,Provider
1052760,0,Provider
1054120,0,Provider
1056089,0,Provider
1051976,0,Provider
1055371,0,Provider
1057294,0,Provider
1054482,0,Provider
1054304,0,Provider
1056530,0,Provider
1056115,0,Provider
1057283,0,Provider
1055146,0,Provider
1055539,0,Provider
1056677,0,Provider
1051222,0,Provider
1054204,0,Provider
1056076,0,Provider
1056286,0,Provider
1053034,0,Provider
1056989,0,Provider
1057005,0,Provider
1054293,0,Provider
1053125,0,Provider
1054311,0,Provider
1054467,0,Provider
1055431,0,Provider
1053525,0,Provider
1056390,0,Provider
1054192,0,Provider
1056106,0,Provider
1051231,0,Provider
1056051,0,Provider
1054031,0,Provider
1055815,0,Provider
1054800,0,Provider
1055148,0,Provider
1057371,0,Provider
1055881,0,Provider
1055578,0,Provider
1053725,0,Provider
1055427,0,Provider
1055385,0,Provider
1057396,0,Provider
1053655,0,Provider
1056391,0,Provider
1057663,0,Provider
1051703,0,Provider
1054523,0,Provider
1055711,0,Provider
1053186,0,Provider
1052904,0,Provider
1054710,0,Provider
1057280,0,Provider
1052729,0,Provider
1054456,0,Provider
1057063,0,Provider
1052784,0,Provider
1055655,0,Provider
1055802,0,Provider
1055387,0,Provider
1053235,0,Provider
1057051,0,Provider
1053013,0,Provider
1055895,1,Provider
1054308,0,Provider
1051554,0,Provider
1052227,0,Provider
1054679,0,Provider
1056099,0,Provider
1052791,0,Provider
1052726,0,Provider
1057393,0,Provider
1052741,0,Provider
1051987,0,Provider
1054424,0,Provider
1056833,0,Provider
1056288,0,Provider
1052458,0,Provider
1054498,0,Provider
1055814,0,Provider
1051797,0,Provider
1053346,0,Provider
1057731,0,Provider
1056369,0,Provider
1052226,0,Provider
1054707,0,Provider
1056543,0,Provider
1056918,1,Provider
1052669,0,Provider
1055631,0,Provider
1051236,0,Provider
1057131,0,Provider
1054862,0,Provider
1054172,0,Provider
1053049,0,Provider
1054664,0,Provider
1053730,0,Provider
1057737,0,Provider
1053168,0,Provider
1052470,0,Provider
1054187,0,Provider
1055129,0,Provider
1053599,0,Provider
1053684,0,Provider
1056339,0,Provider
1054299,0,Provider
1057679,0,Provider
1054866,0,Provider
1055811,0,Provider
1051103,1,Provider
1057286,0,Provider
1053369,0,Provider
1051534,0,Provider
1057659,0,Provider
1052957,0,Provider
1051968,0,Provider
1054057,0,Provider
1053731,0,Provider
1056774,0,Provider
1051232,0,Provider
1054045,0,Provider
1055778,0,Provider
1056984,0,Provider
1053084,0,Provider
1052746,0,Provider
1052753,0,Provider
1054449,0,Provider
1054859,0,Provider
1052525,0,Provider
1052448,0,Provider
1056641,0,Provider
1057265,0,Provider
1053839,0,Provider
1051233,0,Provider
1051237,0,Provider
1051722,0,Provider
1057473,0,Provider
1054671,0,Provider
1055377,0,Provider
1053506,0,Provider
1052537,0,Provider
1055572,0,Provider
1057464,0,Provider
1057461,0,Provider
1054856,0,Provider
1051624,0,Provider
1051889,0,Provider
1055122,0,Provider
1052261,0,Provider
1054420,0,Provider
1052200,0,Provider
1055151,0,Provider
1052816,0,Provider
1053661,0,Provider
1055384,0,Provider
1052012,0,Provider
1055074,0,Provider
1051705,0,Provider
1056387,0,Provider
1055792,0,Provider
1057707,0,Provider
1055577,0,Provider
1056946,0,Provider
1053511,0,Provider
1055067,0,Provider
1053061,0,Provider
1052807,0,Provider
1055642,0,Provider
1052814,0,Provider
1052608,0,Provider
1053978,0,Provider
1057143,0,Provider
1055330,0,Provider
1057738,0,Provider
1053718,0,Provider
1053020,0,Provider
1051787,0,Provider
1051875,0,Provider
1055810,0,Provider
1056873,0,Provider
1052786,0,Provider
1056331,0,Provider
1052638,0,Provider
1056381,0,Provider
1051213,0,Provider
1056582,0,Provider
1056969,0,Provider
1053174,0,Provider
1055134,0,Provider
1055599,0,Provider
1057670,0,Provider
1057097,0,Provider
1052781,0,Provider
1055816,0,Provider
1055761,0,Provider
1057747,0,Provider
1053601,0,Provider
1056539,0,Provider
1053033,0,Provider
1057043,0,Provider
1054796,0,Provider
1055649,0,Provider
1057667,1,Provider
1054275,0,Provider
1055801,0,Provider
1056072,0,Provider
1052651,0,Provider
1057386,0,Provider
1051235,0,Provider
1053228,0,Provider
1057080,0,Provider
1052443,0,Provider
1052733,0,Provider
1054034,0,Provider
1055657,0,Provider
1052899,0,Provider
1052494,0,Provider
1053336,0,Provider
1055879,0,Provider
1052536,0,Provider
1051727,0,Provider
1053643,0,Provider
1055154,0,Provider
1051689,0,Provider
1051711,0,Provider
1057467,0,Provider
1056545,0,Provider
1056988,0,Provider
1056998,0,Provider
1055615,0,Provider
1054817,0,Provider
1052804,0,Provider
1055637,0,Provider
1054033,0,Provider
1051423,0,Provider
1054545,0,Provider
1056908,0,Provider
1053588,0,Provider
1054503,0,Provider
1054549,0,Provider
1055400,0,Provider
1057758,0,Provider
1051704,0,Provider
1054319,0,Provider
1052757,0,Provider
1057655,0,Provider
1054295,0,Provider
1056056,0,Provider
1054820,0,Provider
1056060,0,Provider
1056029,0,Provider
1057093,0,Provider
1054006,0,Provider
1054799,0,Provider
1055078,0,Provider
1051751,0,Provider
1053509,0,Provider
1057571,0,Provider
1054199,0,Provider
1055143,0,Provider
1056168,0,Provider
1057402,0,Provider
1052736,0,Provider
1056902,0,Provider
1054294,0,Provider
1051053,0,Provider
1055405,0,Provider
1057061,0,Provider
1054013,0,Provider
